LineID,OrderID,OrderDate,CustomerID,CustomerName,Segment,CustomerCity,CustomerCountry,ProductID,ProductName,Category,Brand,StoreID,StoreName,StoreCity,StoreCountry,Channel,Quantity,DiscountPct,SalesAmount,CostAmount,ProfitAmount
537,ORD-0348,2026-04-04,C107,Customer 107,Small Business,Izmir,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,595,315,280
538,ORD-0349,2026-07-23,C018,Customer 018,Consumer,Bursa,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0,79,42,37
539,ORD-0350,2026-01-16,C112,Customer 112,Consumer,Ankara,Türkiye,P003,USB-C Hub,Accessories,Connectix,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,110,56,54
540,ORD-0350,2026-01-16,C112,Customer 112,Consumer,Ankara,Türkiye,P012,4K Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0.15,1017.45,675,342.45
541,ORD-0351,2026-03-24,C072,Customer 072,Corporate,Ankara,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,165,84,81
542,ORD-0352,2026-05-08,C001,Customer 001,Small Business,Bursa,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,178,88,90
543,ORD-0353,2026-06-16,C120,Customer 120,Consumer,Ankara,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,249,145,104
544,ORD-0353,2026-06-16,C120,Customer 120,Consumer,Ankara,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.05,379.05,225,154.05
545,ORD-0353,2026-06-16,C120,Customer 120,Consumer,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,196,88,108
546,ORD-0354,2026-07-27,C142,Customer 142,Consumer,Antalya,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0.05,709.65,435,274.65
547,ORD-0355,2026-01-06,C141,Customer 141,Consumer,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.15,236.3,156,80.3
548,ORD-0356,2026-06-21,C173,Customer 173,Corporate,Antalya,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,220,112,108
549,ORD-0356,2026-06-21,C173,Customer 173,Corporate,Antalya,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,747,435,312
550,ORD-0356,2026-06-21,C173,Customer 173,Corporate,Antalya,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.05,52.25,28,24.25
551,ORD-0357,2026-02-26,C054,Customer 054,Consumer,Istanbul,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,278,156,122
552,ORD-0358,2026-07-26,C126,Customer 126,Small Business,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.05,253.65,132,121.65
553,ORD-0359,2026-04-15,C132,Customer 132,Small Business,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.15,186.15,115,71.15
554,ORD-0360,2026-04-04,C008,Customer 008,Consumer,Ankara,Türkiye,P012,4K Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,1596,900,696
555,ORD-0360,2026-04-04,C008,Customer 008,Consumer,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0.1,153.0,90,63.0
556,ORD-0361,2026-03-04,C012,Customer 012,Small Business,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.1,220.5,110,110.5
557,ORD-0361,2026-03-04,C012,Customer 012,Small Business,Istanbul,Türkiye,P012,4K Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,1596,900,696
558,ORD-0362,2026-07-30,C149,Customer 149,Small Business,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,90,40,50
559,ORD-0362,2026-07-30,C149,Customer 149,Small Business,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,90,40,50
560,ORD-0363,2026-02-26,C046,Customer 046,Small Business,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.05,46.55,22,24.55
561,ORD-0363,2026-02-26,C046,Customer 046,Small Business,Ankara,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,1596,900,696
562,ORD-0364,2026-02-03,C020,Customer 020,Small Business,Antalya,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,139,78,61
563,ORD-0365,2026-04-06,C032,Customer 032,Consumer,Antalya,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.1,44.1,22,22.1
564,ORD-0365,2026-04-06,C032,Customer 032,Consumer,Antalya,Türkiye,P012,4K Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0,399,225,174
565,ORD-0365,2026-04-06,C032,Customer 032,Consumer,Antalya,Türkiye,P007,Webcam Pro,Video,VisionLab,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,445,220,225
566,ORD-0366,2026-02-10,C166,Customer 166,Small Business,Bursa,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0.15,101.15,63,38.15
567,ORD-0366,2026-02-10,C166,Customer 166,Small Business,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0,417,234,183
568,ORD-0367,2026-03-28,C104,Customer 104,Small Business,Istanbul,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.1,71.1,42,29.1
569,ORD-0368,2026-01-05,C158,Customer 158,Consumer,Bursa,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,225,108,117
570,ORD-0369,2026-01-08,C002,Customer 002,Consumer,Istanbul,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,136,72,64
571,ORD-0370,2026-06-04,C001,Customer 001,Small Business,Bursa,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,996,580,416
572,ORD-0371,2026-05-21,C156,Customer 156,Small Business,Istanbul,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,300,144,156
573,ORD-0371,2026-05-21,C156,Customer 156,Small Business,Istanbul,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,158,84,74
574,ORD-0372,2026-05-15,C070,Customer 070,Consumer,Istanbul,Türkiye,P008,Desk Lamp,Office,BrightCo,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,180,80,100
575,ORD-0373,2026-01-30,C080,Customer 080,Consumer,Izmir,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0,595,315,280
576,ORD-0374,2026-04-02,C099,Customer 099,Consumer,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.05,660.25,390,270.25
577,ORD-0374,2026-04-02,C099,Customer 099,Consumer,Ankara,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0,225,108,117
578,ORD-0375,2026-02-21,C180,Customer 180,Corporate,Istanbul,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0.1,202.5,108,94.5
579,ORD-0375,2026-02-21,C180,Customer 180,Corporate,Istanbul,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.1,500.4,312,188.4
580,ORD-0376,2026-02-19,C111,Customer 111,Small Business,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.15,1695.75,1125,570.75
581,ORD-0377,2026-02-20,C076,Customer 076,Corporate,Ankara,Türkiye,P012,4K Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,798,450,348
582,ORD-0378,2026-04-19,C007,Customer 007,Corporate,Ankara,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,34,18,16
583,ORD-0378,2026-04-19,C007,Customer 007,Corporate,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.15,67.15,42,25.15
584,ORD-0379,2026-02-05,C172,Customer 172,Corporate,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0.05,528.2,312,216.2
585,ORD-0380,2026-07-24,C041,Customer 041,Corporate,Bursa,Türkiye,P007,Webcam Pro,Video,VisionLab,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,356,176,180
586,ORD-0381,2026-05-02,C090,Customer 090,Corporate,Izmir,Türkiye,P007,Webcam Pro,Video,VisionLab,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,356,176,180
587,ORD-0382,2026-05-22,C148,Customer 148,Corporate,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0.15,191.25,100,91.25
588,ORD-0383,2026-01-24,C028,Customer 028,Small Business,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0.05,338.2,176,162.2
589,ORD-0384,2026-02-13,C155,Customer 155,Small Business,Bursa,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,196,88,108
590,ORD-0384,2026-02-13,C155,Customer 155,Small Business,Bursa,Türkiye,P007,Webcam Pro,Video,VisionLab,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0,89,44,45
591,ORD-0385,2026-04-06,C142,Customer 142,Consumer,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,119,63,56
592,ORD-0385,2026-04-06,C142,Customer 142,Consumer,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.1,428.4,252,176.4
593,ORD-0386,2026-04-03,C059,Customer 059,Corporate,Istanbul,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,556,312,244
594,ORD-0386,2026-04-03,C059,Customer 059,Corporate,Istanbul,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0.15,86.7,54,32.7
595,ORD-0386,2026-04-03,C059,Customer 059,Corporate,Istanbul,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.05,71.25,36,35.25
596,ORD-0387,2026-05-27,C022,Customer 022,Corporate,Bursa,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,110,56,54
597,ORD-0388,2026-03-26,C076,Customer 076,Corporate,Ankara,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,98,44,54
598,ORD-0389,2026-06-23,C069,Customer 069,Consumer,Izmir,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.1,30.6,18,12.6
599,ORD-0390,2026-04-25,C174,Customer 174,Consumer,Antalya,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,996,580,416
600,ORD-0391,2026-06-25,C110,Customer 110,Small Business,Istanbul,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,180,80,100
601,ORD-0392,2026-01-08,C167,Customer 167,Consumer,Ankara,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.1,107.1,63,44.1
602,ORD-0393,2026-05-24,C117,Customer 117,Consumer,Izmir,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,1095,575,520
603,ORD-0394,2026-02-14,C016,Customer 016,Consumer,Izmir,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0,220,112,108
604,ORD-0395,2026-06-25,C116,Customer 116,Small Business,Istanbul,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,275,140,135
605,ORD-0395,2026-06-25,C116,Customer 116,Small Business,Istanbul,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,395,210,185
606,ORD-0396,2026-02-20,C038,Customer 038,Consumer,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.05,208.05,115,93.05
607,ORD-0397,2026-05-30,C080,Customer 080,Consumer,Izmir,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0.05,186.2,88,98.2
608,ORD-0398,2026-02-25,C145,Customer 145,Consumer,Bursa,Türkiye,P003,USB-C Hub,Accessories,Connectix,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0.05,156.75,84,72.75
609,ORD-0398,2026-02-25,C145,Customer 145,Consumer,Bursa,Türkiye,P003,USB-C Hub,Accessories,Connectix,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,165,84,81
610,ORD-0398,2026-02-25,C145,Customer 145,Consumer,Bursa,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.15,208.25,110,98.25
611,ORD-0399,2026-07-16,C018,Customer 018,Consumer,Bursa,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0.05,93.1,44,49.1
612,ORD-0400,2026-03-07,C082,Customer 082,Small Business,Istanbul,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,1095,575,520
613,ORD-0400,2026-03-07,C082,Customer 082,Small Business,Istanbul,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0,278,156,122
614,ORD-0401,2026-01-21,C013,Customer 013,Corporate,Antalya,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0.15,83.3,44,39.3
615,ORD-0402,2026-07-15,C024,Customer 024,Corporate,Izmir,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.05,1040.25,575,465.25
616,ORD-0402,2026-07-15,C024,Customer 024,Corporate,Izmir,Türkiye,P003,USB-C Hub,Accessories,Connectix,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,165,84,81
617,ORD-0403,2026-07-11,C007,Customer 007,Corporate,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0.1,162.0,80,82.0
618,ORD-0404,2026-07-09,C027,Customer 027,Corporate,Izmir,Türkiye,P007,Webcam Pro,Video,VisionLab,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0.05,84.55,44,40.55
619,ORD-0405,2026-06-09,C113,Customer 113,Consumer,Ankara,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.1,535.5,315,220.5
620,ORD-0406,2026-03-05,C001,Customer 001,Small Business,Bursa,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0,219,115,104
621,ORD-0406,2026-03-05,C001,Customer 001,Small Business,Bursa,Türkiye,P003,USB-C Hub,Accessories,Connectix,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,275,140,135
622,ORD-0406,2026-03-05,C001,Customer 001,Small Business,Bursa,Türkiye,P012,4K Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0.15,1356.6,900,456.6
623,ORD-0407,2026-01-09,C079,Customer 079,Small Business,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,876,460,416
624,ORD-0408,2026-07-18,C153,Customer 153,Consumer,Antalya,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.1,224.1,145,79.1
625,ORD-0409,2026-02-27,C094,Customer 094,Corporate,Istanbul,Türkiye,P008,Desk Lamp,Office,BrightCo,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,135,60,75
626,ORD-0410,2026-05-27,C020,Customer 020,Small Business,Antalya,Türkiye,P008,Desk Lamp,Office,BrightCo,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,90,40,50
627,ORD-0411,2026-07-12,C054,Customer 054,Consumer,Istanbul,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S01,Istanbul Central,Istanbul,Türkiye,Retail,2,0,68,36,32
628,ORD-0412,2026-07-18,C081,Customer 081,Consumer,Izmir,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0,238,126,112
629,ORD-0413,2026-03-17,C152,Customer 152,Small Business,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.1,44.1,22,22.1
630,ORD-0414,2026-04-06,C118,Customer 118,Small Business,Antalya,Türkiye,P012,4K Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0,1197,675,522
631,ORD-0415,2026-06-17,C051,Customer 051,Consumer,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0.05,208.05,115,93.05
632,ORD-0415,2026-06-17,C051,Customer 051,Consumer,Antalya,Türkiye,P009,Portable SSD 1TB,Storage,DataGo,S02,Ankara Hub,Ankara,Türkiye,Retail,5,0,595,315,280
633,ORD-0416,2026-01-03,C164,Customer 164,Small Business,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.15,354.45,234,120.45
634,ORD-0417,2026-05-21,C113,Customer 113,Consumer,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0,695,390,305
635,ORD-0418,2026-04-03,C128,Customer 128,Consumer,Antalya,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.05,46.55,22,24.55
636,ORD-0419,2026-02-19,C133,Customer 133,Consumer,Bursa,Türkiye,P003,USB-C Hub,Accessories,Connectix,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.1,198.0,112,86.0
637,ORD-0420,2026-06-22,C060,Customer 060,Small Business,Izmir,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,196,88,108
638,ORD-0421,2026-07-15,C022,Customer 022,Corporate,Bursa,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,1,0.1,44.1,22,22.1
639,ORD-0421,2026-07-15,C022,Customer 022,Corporate,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,3,0.05,396.15,234,162.15
640,ORD-0422,2026-04-17,C091,Customer 091,Small Business,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0,89,44,45
641,ORD-0423,2026-02-18,C098,Customer 098,Consumer,Antalya,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0.1,337.5,180,157.5
642,ORD-0423,2026-02-18,C098,Customer 098,Consumer,Antalya,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,5,0,1095,575,520
643,ORD-0424,2026-01-14,C095,Customer 095,Consumer,Istanbul,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0,657,345,312
644,ORD-0424,2026-01-14,C095,Customer 095,Consumer,Istanbul,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.05,1137.15,675,462.15
645,ORD-0425,2026-01-31,C143,Customer 143,Small Business,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,556,312,244
646,ORD-0425,2026-01-31,C143,Customer 143,Small Business,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S01,Istanbul Central,Istanbul,Türkiye,Retail,3,0,135,60,75
647,ORD-0425,2026-01-31,C143,Customer 143,Small Business,Ankara,Türkiye,P002,Mechanical Keyboard,Accessories,KeyPro,S01,Istanbul Central,Istanbul,Türkiye,Retail,4,0,316,168,148
648,ORD-0426,2026-01-21,C180,Customer 180,Corporate,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0.1,160.2,88,72.2
649,ORD-0427,2026-06-30,C125,Customer 125,Corporate,Bursa,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,75,36,39
650,ORD-0427,2026-06-30,C125,Customer 125,Corporate,Bursa,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0,249,145,104
651,ORD-0428,2026-04-26,C033,Customer 033,Small Business,Ankara,Türkiye,P003,USB-C Hub,Accessories,Connectix,S01,Istanbul Central,Istanbul,Türkiye,Retail,5,0.1,247.5,140,107.5
652,ORD-0429,2026-06-16,C035,Customer 035,Small Business,Ankara,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0.15,354.45,234,120.45
653,ORD-0429,2026-06-16,C035,Customer 035,Small Business,Ankara,Türkiye,P008,Desk Lamp,Office,BrightCo,S04,Online Türkiye,Türkiye,Türkiye,Online,4,0.05,171.0,80,91.0
654,ORD-0429,2026-06-16,C035,Customer 035,Small Business,Ankara,Türkiye,P011,Gaming Chair,Office,ErgoWorks,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0,438,230,208
655,ORD-0430,2026-04-29,C166,Customer 166,Small Business,Bursa,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,300,144,156
656,ORD-0430,2026-04-29,C166,Customer 166,Small Business,Bursa,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,1,0,139,78,61
657,ORD-0431,2026-04-23,C002,Customer 002,Consumer,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.05,84.55,44,40.55
658,ORD-0432,2026-07-16,C025,Customer 025,Corporate,Izmir,Türkiye,P010,Bluetooth Speaker,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,2,0.1,135.0,72,63.0
659,ORD-0433,2026-03-03,C052,Customer 052,Small Business,Izmir,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0,98,44,54
660,ORD-0434,2026-01-19,C090,Customer 090,Corporate,Izmir,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,2,0.1,160.2,88,72.2
661,ORD-0435,2026-02-23,C038,Customer 038,Consumer,Antalya,Türkiye,P003,USB-C Hub,Accessories,Connectix,S02,Ankara Hub,Ankara,Türkiye,Retail,4,0,220,112,108
662,ORD-0436,2026-06-15,C009,Customer 009,Corporate,Izmir,Türkiye,P012,4K Monitor,Displays,ViewMax,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0,1197,675,522
663,ORD-0436,2026-06-15,C009,Customer 009,Corporate,Izmir,Türkiye,P001,Wireless Mouse,Accessories,TechGear,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0.05,96.9,54,42.9
664,ORD-0437,2026-03-09,C144,Customer 144,Small Business,Izmir,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S02,Ankara Hub,Ankara,Türkiye,Retail,3,0,417,234,183
665,ORD-0438,2026-02-18,C059,Customer 059,Corporate,Istanbul,Türkiye,P005,Laptop Stand,Office,ErgoWorks,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0,98,44,54
666,ORD-0439,2026-03-20,C103,Customer 103,Small Business,Bursa,Türkiye,P012,4K Monitor,Displays,ViewMax,S01,Istanbul Central,Istanbul,Türkiye,Retail,1,0.15,339.15,225,114.15
667,ORD-0440,2026-03-12,C043,Customer 043,Corporate,Ankara,Türkiye,P007,Webcam Pro,Video,VisionLab,S03,Izmir Coast,Izmir,Türkiye,Retail,2,0.15,151.3,88,63.3
668,ORD-0441,2026-07-31,C036,Customer 036,Consumer,Antalya,Türkiye,P004,27-inch Monitor,Displays,ViewMax,S03,Izmir Coast,Izmir,Türkiye,Retail,5,0.15,1058.25,725,333.25
669,ORD-0441,2026-07-31,C036,Customer 036,Consumer,Antalya,Türkiye,P006,Noise-Cancel Headphones,Audio,SonicWave,S03,Izmir Coast,Izmir,Türkiye,Retail,4,0,556,312,244
670,ORD-0442,2026-03-06,C059,Customer 059,Corporate,Istanbul,Türkiye,P012,4K Monitor,Displays,ViewMax,S04,Online Türkiye,Türkiye,Türkiye,Online,3,0,1197,675,522
671,ORD-0442,2026-03-06,C059,Customer 059,Corporate,Istanbul,Türkiye,P007,Webcam Pro,Video,VisionLab,S04,Online Türkiye,Türkiye,Türkiye,Online,1,0.05,84.55,44,40.55
